game_id,agent1_name,agent2_name,winner,starter,total_moves,total_duration,agent1_avg_time,agent2_avg_time,agent1_max_time,agent2_max_time,seed
0,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,10,21.32903979999537,0.9044599599961657,3.361033519994817,1.5258847999939462,11.928739799986943,239081663
1,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,9,21.226673299999675,0.7519538249980542,3.6434771999978692,0.9802029999991646,15.14730939999572,53710184
2,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,10,12.604666100000031,0.8064795799989952,1.7141336599976058,0.9794284999952652,3.7841839000029722,590620971
3,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,19,89.55369169999904,0.36523645555684603,8.626326149997476,0.979627900000196,17.861442599998554,525901256
4,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,10,14.426663100006408,0.79885673999961,2.086049560003448,0.9795417999994243,5.755289799999446,479341423
5,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,9,8.783721300002071,0.7529003999989072,1.154004419996636,0.9813902000023518,4.0968409999914,299655412
6,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,10,14.546848600002704,0.8687055000045802,2.0403617199975996,1.3396491000021342,6.474817299997085,220106707
7,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,9,16.768876200003433,0.7522703750000801,2.7516405000002124,0.9808633000066038,11.289271000001463,186699713
8,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,10,16.61935400000948,0.7976571600011084,2.525903019998805,0.9886992999963695,9.031900999994832,906070220
9,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,13,20.711249399988446,0.6761073499971341,2.3788222142819513,0.9834065000031842,8.073400199995376,68252793
10,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,10,15.40654659998836,0.7987955999997212,2.2822099999990315,0.9825810000038473,6.464390900000581,63989047
11,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,11,27.818315999989863,0.6139695800025947,4.124397266668287,0.9801267000002554,13.832592100006877,201209005
12,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,10,17.989596799990977,0.7965662600065115,2.8010374799981945,0.9799495000042953,9.351118600010523,469521477
13,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,9,13.663968699998804,0.7513487749965861,2.1314328000007663,0.9791748999996344,7.402607299998635,499635468
14,MCTS_C0.5,Minimax_d2_tb1s,Minimax_d2_tb1s,agent1,10,25.693729000005987,0.7994140200025868,4.339026939996984,0.9870296000008238,17.879781399999047,56985561
