game_id,agent1_name,agent2_name,winner,starter,total_moves,total_duration,agent1_avg_time,agent2_avg_time,agent1_max_time,agent2_max_time,seed
0,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,10,11.009475000002567,1.9734457400001701,0.22784433999913745,2.4513632000016514,0.404779000000417,239081663
1,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,9,8.391905199998291,1.8563852500010398,0.1928442200012796,2.452149600001576,0.259869700003037,53710184
2,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,12,13.463761099999829,2.050561000000016,0.19285711666634597,2.4520355999993626,0.251951199999894,590620971
3,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,9,8.357884199998807,1.8508332499995959,0.1905642399993667,2.4488441000030434,0.24760179999793763,525901256
4,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,10,10.804661299996951,1.9718233799998415,0.1885922199995548,2.452429500001017,0.25277160000041476,479341423
5,MCTS_C1.0,Baseline_Greedy,MCTS_C1.0,agent1,22,12.152479500000481,0.9200399090907674,0.1840101090916009,2.4495136000005004,0.2546136999990267,299655412
6,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,10,10.800628100001632,1.9720326400005432,0.18745057999985876,2.4532098999989103,0.2554190999981074,220106707
7,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,9,8.404770000001008,1.852550274999885,0.19846640000032495,2.4513766999989457,0.26061549999940326,186699713
8,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,10,10.884073799999896,1.9705628600000638,0.20560868000029586,2.451955699998507,0.3326935000004596,906070220
9,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,9,8.497030899998208,1.8632141750003939,0.20828791999956592,2.495280200000707,0.3050376999999571,68252793
10,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,16,13.88220899999942,1.5515440874996784,0.18310658749942377,2.452668800000538,0.26283559999865247,63989047
11,MCTS_C1.0,Baseline_Greedy,Baseline_Greedy,agent1,9,8.376495699998486,1.8528326499990726,0.19256723999860698,2.4513377000002947,0.2572963999991771,201209005
