game_id,agent1_name,agent2_name,winner,starter,total_moves,total_duration,agent1_avg_time,agent2_avg_time,agent1_max_time,agent2_max_time,seed
87,MCTS_5s_C1.41,Greedy,Greedy,agent1,15,5.693036699998629,0.5851747142857805,0.1988754125000014,0.9906965000009222,0.27161960000012186,857706059
88,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,4.977696800000558,0.7960199399996781,0.1986912399996072,0.9857206999986374,0.27364030000171624,777381451
89,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.001327099998889,0.7502344750000702,0.19962223999900744,0.9802152999982354,0.27208169999721576,470987740
90,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,4.967514800002391,0.795865180000692,0.19682424000056925,0.9812495000005583,0.26874210000096355,297065154
91,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.006631099997321,0.749090950000209,0.2013743200004683,0.9816290000017034,0.2777178000033018,1059817199
92,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,5.170977599998878,0.7990370200008329,0.234454820000974,0.9855566000005638,0.41859850000037113,195226476
93,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.039383300001646,0.753688300000249,0.2042258400004357,0.984392200000002,0.28083630000037374,101181642
94,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,5.005244899999525,0.799416840000049,0.2010757800002466,0.9848724000003131,0.2786134999987553,235469722
95,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.037503600000491,0.7527680500006682,0.20482062000082807,0.9818441999996139,0.2769726000005903,328224239
96,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,4.975523899996915,0.7966711000000941,0.19769257999942055,0.982718000002933,0.26263399999879766,343558720
97,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.064634300000762,0.7546839250017001,0.20860508000041592,0.9831382000011217,0.27526360000047134,906581620
98,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,4.972682300001907,0.7990719799992803,0.194741239999712,0.9866466999992554,0.2591248999997333,136424712
99,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.054752500000177,0.7537287000004653,0.20742841999890516,0.9853641999980027,0.27283779999925173,826281506
100,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,4.987803899999562,0.7945429399995192,0.20228678000057698,0.9803848000010476,0.28961250000065775,819521169
101,MCTS_5s_C1.41,Greedy,Greedy,agent1,19,6.140870399998676,0.46434926666673465,0.19547327000000222,0.9825908999991952,0.27632769999763696,1005129473
102,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,5.141734199998609,0.8228058799992141,0.20482106000126804,1.0967044999997597,0.2820632000002661,539907702
103,MCTS_5s_C1.41,Greedy,MCTS_5s_C1.41,agent1,28,9.749186900000495,0.47698275714304017,0.2184014428577419,1.212474399999337,0.4989525000019057,24655304
104,MCTS_5s_C1.41,Greedy,Greedy,agent1,18,8.160122699999192,0.6878901444449892,0.21787470000021536,1.054963400001725,0.3047262000000046,245997989
105,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.152809100000013,0.7573302250011693,0.22421400000093855,0.9927645999996457,0.34131600000182516,573002724
106,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,5.081379100000049,0.7977072599998791,0.21781940000073519,0.984644299998763,0.32727670000167564,730521271
107,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.116518499999074,0.7677625749984145,0.20841046000059577,1.0180508000012196,0.27124600000024657,239556468
108,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,4.976426000001084,0.7998099200012803,0.1947100400007912,0.9990952000007383,0.25899700000081793,630286724
109,MCTS_5s_C1.41,Greedy,Greedy,agent1,15,5.7065126999987115,0.5868571285713448,0.19915488749984434,0.9826642000007269,0.2724508999999671,933651277
110,MCTS_5s_C1.41,Greedy,MCTS_5s_C1.41,agent1,21,8.056496200002584,0.556391381818354,0.1927201000002242,0.987028100000316,0.25588950000019395,339641189
111,MCTS_5s_C1.41,Greedy,MCTS_5s_C1.41,agent1,19,6.104298199999903,0.46467571111214867,0.19146676999953344,0.9808546999993268,0.26328360000115936,974364241
112,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,5.08323129999917,0.8134538599995722,0.2025636600003054,1.0593926000001375,0.27956100000301376,6969260
113,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.059818800000357,0.7537134000003789,0.20829420000081883,0.9900368000016897,0.2906704999986687,565623665
114,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,16.37871180000002,2.494989440000063,0.7741052799996396,8.320275399997627,2.750520100002177,383651994
115,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.950739100000646,0.8058371249999254,0.3448300600008224,1.1183745999987877,0.6737362000021676,228515502
116,MCTS_5s_C1.41,Greedy,Greedy,agent1,12,7.361920699997427,0.9229499666677535,0.30313406666755327,1.2005913000029977,0.46283539999785717,640905300
117,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.53468630000134,0.7683115000008911,0.29161464000062554,1.0070129000014276,0.4577644999990298,427158340
118,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,7.559714499999245,1.044375600000785,0.46627277999941724,1.3534254000005603,0.8592499999977008,328219838
119,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,6.607803099999728,1.0692980000003445,0.4630237199999101,1.5376805999985663,0.6254842000016652,802973878
120,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,6.871080999997503,0.8653906800005643,0.5074977399999625,1.1804177000012714,1.0604497999993328,346923914
121,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,4.475785499998892,0.7698268999984066,0.2787355000000389,1.035608999998658,0.39581969999926514,1228136
122,MCTS_5s_C1.41,Greedy,MCTS_5s_C1.41,agent1,17,8.26426210000136,0.6526091111114106,0.29767000000038024,1.2449677000004158,0.44391969999924186,696119837
123,MCTS_5s_C1.41,Greedy,Greedy,agent1,9,5.426897400000598,0.9748730250012159,0.3048532199994952,1.4055864000001748,0.6144550999997591,1049272770
124,MCTS_5s_C1.41,Greedy,Greedy,agent1,10,5.3052499999976135,0.8280404399993131,0.23250699999989594,1.0826067000016337,0.331702999999834,41825985
125,MCTS_5s_C1.41,Greedy,Greedy,agent1,15,5.837308599999233,0.5931192857159269,0.21009476249901127,1.0310442000009061,0.3128641000002972,240234109
